video_url,user_url,username,title,view_num,created_at,shortdesc,collected_at
/watch?v=9LWH7k0BM9M&pp=ygUNUGlrZSBhbmQgUGluZQ%3D%3D,/@cassiederolo8899,Cassie de Rolo,Pike's Mom Look(TM) || Episode 54,643K,7 years,save us gnome mother also lmao i literally made a side account to upload tiny clips since tumblr's video service is shit. my main ...,2024-01-29 03:39:51.021854
/watch?v=R_ylchEHdUk&pp=ygUNUGlrZSBhbmQgUGluZQ%3D%3D,/@BBC,BBC,Chris Pine Nuts Vs Benedict Cumberbitches | The Graham Norton Show - BBC,5M,10 years,"Together on Graham's sofa in this episode are Hollywood star Chris Pine, who plays Captain James T Kirk in Star Trek Into ...",2024-01-29 03:39:51.024989
/watch?v=Rmf6oLBZkJ0&pp=ygUNUGlrZSBhbmQgUGluZQ%3D%3D,/@LaoOcean,Lao Ocean,Seattle Pike Place Market | Seattle Waterfront Visual Update | Walk & Talk 1-28-24 ☕️✌️,442,4 hours,"First visit to Pike Place Market in 2024. After coffee at Anchorhead Coffee, Amanda and I stroll the market and see what changes ...",2024-01-29 03:39:51.032626
/watch?v=tUn_xE5131U&pp=ygUNUGlrZSBhbmQgUGluZQ%3D%3D,/@redroastercoffee3938,Redroaster Coffee,Redroaster Cafe |  Pike & Pine,1.1K,5 years,Redroaster Cafe | Pike & Pine Brighton redroaster.co.uk.,2024-01-29 03:39:51.036889
/watch?v=EHN7qrP-4Hc&pp=ygUNUGlrZSBhbmQgUGluZQ%3D%3D,/@KING5Seattle,KING 5 Seattle,A new approach to order on 3rd Ave,14K,8 months,The non-profit group We Deliver Care has stepped up to help patrol Seattle's 3rd Ave to help restore order to the area with a ...,2024-01-29 03:39:51.039977
/watch?v=b-uYsit7iqY&pp=ygUNUGlrZSBhbmQgUGluZQ%3D%3D,/@BoxofficeMoviesScenes,Boxoffice Movie Scenes,Allergic Reaction from Space | Star Trek | CLIP,189K,1 year,Chris Pine and Karl Urban are soo funny in Star Trek (2009) We need a new sequel NOW Buy or rent the movie NOW ...,2024-01-29 03:39:51.043568
/watch?v=EyWrxWgqhjA&pp=ygUNUGlrZSBhbmQgUGluZQ%3D%3D,/@PINEFM,PINE FM,PINE and SIRI play VALORANT together...,264K,10 months,valorant #pinefm #siri YES I STREAM!!! Watch all these moments LIVE on Twitch: https://www.twitch.tv/pinefm SCHEDULE: ...,2024-01-29 03:39:51.046841
/watch?v=dH9_lcbjYM4&pp=ygUNUGlrZSBhbmQgUGluZQ%3D%3D,/@ppuncadmin3810,PPUNC Admin,Pike|Pine + Lid I-5,665,8 years,PPUNC video advocating for lidding Interstate 5 in downtown Seattle.,2024-01-29 03:39:51.050883
/watch?v=mCOwA-Nk2G0&pp=ygUNUGlrZSBhbmQgUGluZQ%3D%3D,/@IronSoldier,IronSoldier,Pike meets with Kirk and Spock after Violating Directives  ST Into Darkness Clip,740K,10 years,"After their mission to save a planet from a volcano, the actions taken by the captain have been noted by Spock to Star Fleet.",2024-01-29 03:39:51.053930
/watch?v=0SPg9f-2EYI&pp=ygUNUGlrZSBhbmQgUGluZQ%3D%3D,/@LaoOcean,Lao Ocean,"Walking Downtown Seattle's 3rd & Pike/Pine Corridor | Mayor’s ""Operation New Day"" To Address Crime",18K,1 year,"8:30 AM Saturday March 5,2022 A narrated walking tour of Downtown Seattle's 3rd Ave and Pike/Pine Street corridor. There have ...",2024-01-29 03:39:51.058043
/watch?v=eE3bTxwX0cs&pp=ygUNUGlrZSBhbmQgUGluZQ%3D%3D,/@JJBFilms,JJB Films,Redroaster | Pike & Pine Gold,15,5 years,"Michelin Starred Chef, Matt Gillan has teamed up with Restauranteur, Mike Palmer to create a modern restaurant in the heart of ...",2024-01-29 03:39:51.066398
/watch?v=1idZkNvLL98&pp=ygUNUGlrZSBhbmQgUGluZQ%3D%3D,/@LawAndCrime,Law&Crime Network,Pike County Massacre: The Story So Far,464K,1 year,"More than six years after the murders of 8 members of the Rhoden and Gilley families in Pike County, Ohio, a trial for one of the ...",2024-01-29 03:39:51.070095
/watch?v=DDXkvaXydCo&pp=ygUNUGlrZSBhbmQgUGluZQ%3D%3D,/@fox13seattle,FOX 13 Seattle,Overnight shooting in Pike/Pine corridor in Seattle | FOX 13 Seattle,3.2K,1 year,Police are investigating a shooting that injured at least 3 people in Seattle's First Hill neighborhood. Subscribe to FOX 13 Seattle: ...,2024-01-29 03:39:58.733073
/watch?v=mXOPjUoYNNc&pp=ygUNUGlrZSBhbmQgUGluZQ%3D%3D,/@OxygenTV,Oxygen,The Hidden Nature of Jake Wagner's Home Life | Pike County Murders (S1 E3) | Oxygen,37K,2 months,"Chris Newcomb shares a letter Jake Wagner sent from prison, and then highlights Jake's controlling nature and secret marriage.",2024-01-29 03:39:58.735188
/shorts/G-3lC6B4-Ds,/@cyanluon,Cyan Luon,"Biang Biang Hand Pulled Noodles (Seattle, Pike/Pine)",463,9 months,This is my review of Biang Biang Hand Pulled Noodles located in Seattle's Pike/Pine Busy restaurant but did not have any trouble ...,2024-01-29 03:39:58.736567
/watch?v=Ti0hGReDh9E&pp=ygUNUGlrZSBhbmQgUGluZQ%3D%3D,/@Bluecollarangling,Blue Collar Angling,FISHING FOR NORTHERN PIKE AT PINE ISLAND LODGE,920,6 months,Join Galo and Jonny and they chase after the elusive 40' trophy pike while staying at Pine Island lodge on the Winnipeg River in ...,2024-01-29 03:39:58.738962
/watch?v=MoJBJ2Q9bTI&pp=ygUNUGlrZSBhbmQgUGluZQ%3D%3D,/@choeshow,choeshow,DOWNTOWN #seattle  IS A DISASTER: Drug Dealers and homeless takeover @choeshow,128K,9 months,AMBITIOUS PLAN: Downtown #Seattle remains a disaster. But some say this is an improvement. Mayor Bruce Harrell believes his ...,2024-01-29 03:39:58.741442
/watch?v=xyhKqZnKvF8&pp=ygUNUGlrZSBhbmQgUGluZQ%3D%3D,/@HillHomesSeattle,HillHomesSeattle,Pike Pine Seattle is a HOT Hood - Check out this teaser,71,13 years,Trace North Condominiums is located in the Hot & Happening Pike Pine neighborhood in Seattle - This bustling area is a ...,2024-01-29 03:39:58.742736
/watch?v=Ej8E_wCyo_M&pp=ygUNUGlrZSBhbmQgUGluZQ%3D%3D,/@kanalgratisdotse,kanalgratisdotse,4 Tips for PIKE FISHING from the Shore 🐊,452K,4 years,"Fishing pike from the bank can be extremely fun and rewarding, but it comes with a few limitations and challenges compared to ...",2024-01-29 03:39:58.744105
/watch?v=WUJGSVw8uag&pp=ygUNUGlrZSBhbmQgUGluZQ%3D%3D,/@LawAndCrime,Law&Crime Network,Prosecutor Details Plot Behind Pike County Massacre in Full,171K,1 year,"Telling the jury what to expect to hear when Jake and Angela Wagner testify, special prosecutor Angela Canepa detailed the plot ...",2024-01-29 03:39:58.745524
/watch?v=mQeL8GGvg2g&pp=ygUNUGlrZSBhbmQgUGluZQ%3D%3D,/@seattledot,seattledot,Melrose Promenade Stakeholder Meeting - Pike/Pine Construction Overview,76,2 years,Listen in on the most recent stakeholder meeting for the Melrose Promenade project! The project team explains changes to ...,2024-01-29 03:39:58.747323
/watch?v=TmfZQhY9-Qg&pp=ygUNUGlrZSBhbmQgUGluZQ%3D%3D,/@SouthernPineElectric,Southern Pine Electric,A Lineman’s Call: The Story of Jeremy White,222K,5 years,"On December 12, 2013, the Southern Pine family experienced a tragic incident that brought us all to our knees. Jeremy White's ...",2024-01-29 03:39:58.749118
/watch?v=dCCXq9QB-dQ&pp=ygUNUGlrZSBhbmQgUGluZQ%3D%3D,/channel/UCAMWWQQNQeD73DtiddfBrpg,alt-J,alt-J - Hunger Of The Pine (Official Video),55M,9 years,Directed by Nabil Concept by Joe Newman From the album 'This Is All Yours' Available on iTunes here: ...,2024-01-29 03:39:58.750424
/watch?v=E1hTXUEYTe0&pp=ygUNUGlrZSBhbmQgUGluZQ%3D%3D,/@WalkSignals,Walk Signals,"Walking Seattle - Pike Pine Corridor from Capitol Hill to Downtown and back, Part 1 of 2",1.3K,3 years,"We walk the Pike Pine corridor from near Madison Street to Pike Place Market via Pike Street, and back to Capitol Hill via Pine ...",2024-01-29 03:39:58.751681
/watch?v=iDdj_n2W41c&pp=ygUNUGlrZSBhbmQgUGluZQ%3D%3D,/@JJBFilms,JJB Films,Redroaster | Pike & Pine Restaurant Platinum,45,5 years,"Michelin Starred Chef, Matt Gillan has teamed up with Restauranteur, Mike Palmer to create a modern restaurant in the heart of ...",2024-01-29 03:39:58.752884
/watch?v=NyeorniyeWk&pp=ygUNUGlrZSBhbmQgUGluZQ%3D%3D,/@adventurefishinguk,Adventure Fishing UK,How to catch 6 PIKE in 96 MINUTES! Lure fishing 👶,98K,1 year,Lure fishing for pike on the lancaster canal with a 5 month old baby! Quick smash and grab ended with more pike than i've ever ...,2024-01-29 03:39:58.754168
/watch?v=GHtkJhVAI3w&pp=ygUNUGlrZSBhbmQgUGluZQ%3D%3D,/@redpineridgefarm330,Red Pine Ridge Farm,Cane Pole Fishing for Northern Pike,272,7 months,"By far, my favorite way of fishing is for Northern Pike using a bamboo cane pole. There is always a change in scenery and typically ...",2024-01-29 03:39:58.756464
/watch?v=qs0J2F3ErMc&pp=ygUNUGlrZSBhbmQgUGluZQ%3D%3D,/@MOVIECLIPS,Movieclips,Star Trek (2/9) Movie CLIP - A Pointy-Eared Bastard (2009) HD,2M,12 years,"CLIP DESCRIPTION: Kirk (Chris Pine) is accused of cheating on the Kobayashi Maru test by Commander Spock (Zachary Quinto), ...",2024-01-29 03:39:58.757813
/watch?v=Zpx2TE2FZcc&pp=ygUNUGlrZSBhbmQgUGluZQ%3D%3D,/@FritzieVlogs,Fritzie Vlogs,"The Pike Outlets And Pine Ave.Pier,Long Beach CA",1.2K,1 year,"The Pike Outlets is also one of a kind outlets that you can visit at Long Beach,CA.And the Pine Ave,Pier is a good place to hangout ...",2024-01-29 03:39:58.759115
/watch?v=bgt20jof6YI&pp=ygUNUGlrZSBhbmQgUGluZQ%3D%3D,/@ethanchmielewskifishing,E-C Fishing,Pine Mountain Pike!,167,2 years,Here are all my fishing league sponsors:⬇️ BlackFish gear: http://Www.blackfishgear.com All-terrain tackle: ...,2024-01-29 03:40:09.176655
/watch?v=Qw7TsHlY2qg&pp=ygUNUGlrZSBhbmQgUGluZQ%3D%3D,/@startrekfriendly,Star Trek Friendly,Pike At His House | Star Trek Strange New Worlds First Episode,81K,1 year,pike #spock #starfleet #enterprise.,2024-01-29 03:40:09.180308
/watch?v=TA_GKaqJ074&pp=ygUNUGlrZSBhbmQgUGluZQ%3D%3D,/@DWHAAD,Don't Walk Home Alone After Dark,The Pine Creepers | Animated Horror Story,445K,1 year,In the summer of 1995 three friends ventured into the woods... CHECK OUT THE PEOPLE WHO HELPED BRING THIS VIDEO TO ...,2024-01-29 03:40:09.183407
/shorts/0Hbai-3aSFo,/@castandspear,Cast and Spear,How to ikejime a fish in under 30 seconds,26M,2 years,Ikejime is humane and keeps your fish fresher for longer. #shorts Three Ikejime Kit Options 1) All-Around Ikejime: ...,2024-01-29 03:40:09.187621
/watch?v=sPMgX57EsEk&pp=ygUNUGlrZSBhbmQgUGluZQ%3D%3D,/@Windermeremercerisland,Windermere Real Estate - Mercer Island,SOLD! Live/Work Condo In The Metro @ Pike/Pine - Urban Living At Its Finest!,152,8 years,"Located on Capitol Hill, just a few blocks from Downtown, this industrial / modern loft is at the epicenter of the hippest happenings ...",2024-01-29 03:40:09.190710
/watch?v=GrurZ-Xtb_M&pp=ygUNUGlrZSBhbmQgUGluZQ%3D%3D,/@ericsalt6531,Eric Salt,"""Pike and Pine"" by Eric Salt",55,10 years,"""Pike and Pine"" (Eric Salt 2012) Un morceau inspiré par l'histoire de Seattle à l'époque de la ruée vers l'or sur le Klondike.",2024-01-29 03:40:09.193872
/watch?v=A1CYBSU3bZA&pp=ygUNUGlrZSBhbmQgUGluZQ%3D%3D,/@ndyakangler,NDYakAngler,Fishing A Duck Lure For MONSTER Pike!,19M,3 years,Kayak fishing for monster pike with a duck lure! Some big fish caught and exciting topwater action on this trip! Gear used: Lure: ...,2024-01-29 03:40:09.197268
/watch?v=F4nE9o-d0LY&pp=ygUNUGlrZSBhbmQgUGluZQ%3D%3D,/@JJBFilms,JJB Films,Redroaster | Pike & Pine Silver,7,5 years,"Michelin Starred Chef, Matt Gillan has teamed up with Restauranteur, Mike Palmer to create a modern restaurant in the heart of ...",2024-01-29 03:40:09.202497
/watch?v=fNWL2WY8xxA&pp=ygUNUGlrZSBhbmQgUGluZQ%3D%3D,/@LawAndCrime,Law&Crime Network,"Jake Wagner Testifies Against Brother, Details Pike County Massacre Timeline",154K,1 year,Confessed murderer Jake Wagner has been testifying against his brother George Wagner IV about the execution-style murders of ...,2024-01-29 03:40:09.205693
/watch?v=aej4k6b1-6c&pp=ygUNUGlrZSBhbmQgUGluZQ%3D%3D,/@dansidlefishing,Dan Sidle Fishing,"Bass, Walleye, and Pike in Pine City, MN.",1.2K,6 years,Had two friends in town for the week at a cabin on Cross Lake in Pine City. Caught a variety of fish between the 4 of us.,2024-01-29 03:40:09.208803
/watch?v=9te9PtZPpp8&pp=ygUNUGlrZSBhbmQgUGluZQ%3D%3D,/@Overwatch2Spotlight,Overwatch 2 Spotlight,"Best Of ""Pine"" THE LEGENDARY DPS - Overwatch Montage",393K,4 years,Check out Pine : https://www.twitch.tv/tf2pine Music Used: Track: False 9 - Breathe Link: https://youtu.be/eDnfM5f_s2g ?,2024-01-29 03:40:09.211899
/watch?v=ILPUStGWGLg&pp=ygUNUGlrZSBhbmQgUGluZQ%3D%3D,/@JJBFilms,JJB Films,Redroaster | Pike & Pine Bronze,7,5 years,"Michelin Starred Chef, Matt Gillan has teamed up with Restauranteur, Mike Palmer to create a modern restaurant in the heart of ...",2024-01-29 03:40:09.214844
/watch?v=xDZElfG48OU&pp=ygUNUGlrZSBhbmQgUGluZQ%3D%3D,/@WalkSignals,Walk Signals,"Walking Seattle - Pike-Pine from Capitol Hill to Downtown and back, 2022",923,1 year,"Today we walk the Pike Pine corridor from Capitol Hill to Downtown, via Pike, and back via Pine. 0:00 Walk map 0:44 Walk starts ...",2024-01-29 03:40:09.219852
/watch?v=RuEhHVj9heY&pp=ygUNUGlrZSBhbmQgUGluZQ%3D%3D,/@TimidHouseCat,TimidHouseCat,Pine Lake Walleye | FaZe Timid Fishing,4.2K,6 years,"Part one of my day fishing Pine Lake, Alberta. The stars aligned and I was able to hook into multiple pike and one nice Walleye!",2024-01-29 03:40:09.223295
/watch?v=mHfL0y5A5FA&pp=ygUNUGlrZSBhbmQgUGluZQ%3D%3D,/@pikepine6394,Pike Pine,Pike/Pine Pictures 2013 Reel,27,10 years,We are a food-focused film production company operating out of the Pike/Pine neighborhood of Seattle.,2024-01-29 03:40:09.226644
/watch?v=5T1hGJyIqPE&pp=ygUNUGlrZSBhbmQgUGluZQ%3D%3D,/@pinesunset,pinesunset,"Summer Fishing for Walleye, Trout, Muskie, Pike and Perch with Pine Sunset Lodge",868,11 years,http://pinesunsetlodge.com/rates.htm http://facebook.com/pinesunsetlodge Sit back and relax with some fun summer fishing ...,2024-01-29 03:40:09.231797
/watch?v=pZ6_ZkJ6_AA&pp=ygUNUGlrZSBhbmQgUGluZQ%3D%3D,/@ScreamingRebels,Screaming Rebels,Ocher: Pike & Pine (Live At The Cellar Door),42,11 years,Screaming Rebels Podcast was invited to film a entire show by the band Ocher here is the footage that was filmed from the night ...,2024-01-29 03:40:09.234979
